Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,11.300000,11.400000,11.250000,11.300000,10.622664,11998980
2020-07-07,11.350000,11.700000,11.250000,11.700000,10.998688,31396052
2020-07-08,11.700000,11.850000,11.450000,11.550000,10.857678,26450699
2020-07-09,11.550000,11.550000,11.250000,11.250000,10.575662,16881626
2020-07-10,11.250000,11.400000,11.150000,11.200000,10.528659,13124779
2020-07-13,11.250000,11.300000,11.100000,11.200000,10.528659,11247392
2020-07-14,11.150000,11.200000,11.100000,11.100000,10.434652,11307060
2020-07-15,11.250000,11.250000,11.050000,11.100000,10.434652,11622325
2020-07-16,11.200000,11.350000,11.100000,11.250000,10.575662,16851447
2020-07-17,11.350000,11.400000,11.150000,11.200000,10.528659,9182844
2020-07-20,11.200000,11.250000,11.100000,11.250000,10.575662,6932020
2020-07-21,11.250000,11.300000,11.150000,11.200000,10.528659,7696602
2020-07-22,11.200000,11.250000,11.150000,11.150000,10.481655,7015709
2020-07-23,11.150000,11.200000,11.050000,11.100000,10.434652,10300441
2020-07-24,11.100000,11.100000,11.000000,11.000000,10.340647,7087931
2020-07-27,11.000000,11.000000,10.700000,10.700000,10.058629,20078135
2020-07-28,10.600000,10.600000,10.300000,10.300000,9.682606,21112842
2020-07-29,10.300000,10.800000,10.200000,10.600000,9.964623,13676767
2020-07-30,10.650000,10.700000,10.550000,10.650000,10.011626,5609030
2020-07-31,10.650000,10.950000,10.650000,10.850000,10.199638,10133899
2020-08-03,10.900000,10.950000,10.450000,10.450000,9.823615,16471255
2020-08-04,10.500000,10.550000,10.350000,10.450000,9.823615,8939422
2020-08-05,10.500000,10.550000,10.400000,10.450000,9.823615,9434088
2020-08-06,10.550000,10.800000,10.500000,10.600000,9.964623,14209271
2020-08-07,10.850000,11.100000,10.650000,10.700000,10.058629,26247555
2020-08-10,10.750000,11.250000,10.750000,11.100000,10.434652,28548454
2020-08-11,11.100000,11.150000,10.900000,10.950000,10.293644,11910337
2020-08-12,10.950000,11.100000,10.850000,11.100000,10.434652,9771238
2020-08-13,11.150000,11.250000,11.050000,11.100000,10.434652,11724616
2020-08-14,11.100000,11.250000,11.000000,11.200000,10.528659,14781268
2020-08-17,11.200000,11.600000,11.150000,11.450000,10.763674,27345525
2020-08-18,11.450000,11.450000,11.200000,11.300000,10.622664,15900735
2020-08-19,11.350000,11.350000,11.100000,11.100000,10.434652,13044761
2020-08-20,11.100000,11.300000,10.750000,10.850000,10.199638,20638339
2020-08-21,10.950000,11.200000,10.950000,11.150000,10.481655,13795101
2020-08-24,11.200000,11.250000,11.050000,11.100000,10.434652,7978890
2020-08-25,11.200000,11.500000,11.200000,11.400000,10.716671,34435246
2020-08-26,11.450000,11.550000,11.350000,11.500000,10.810677,17525010
2020-08-27,11.500000,11.500000,11.200000,11.300000,10.622664,15113480
2020-08-28,11.300000,11.500000,11.250000,11.450000,10.763674,25272740
2020-08-31,11.550000,11.700000,11.350000,11.500000,10.810677,50910519
2020-09-01,11.600000,11.650000,11.400000,11.500000,10.810677,12544981
2020-09-02,11.550000,11.550000,11.350000,11.450000,10.763674,14056300
2020-09-03,11.350000,11.500000,11.300000,11.400000,10.955881,23050985
2020-09-04,11.250000,11.550000,11.250000,11.500000,11.051987,18594285
2020-09-07,11.500000,11.900000,11.500000,11.650000,11.196142,49487913
2020-09-08,11.800000,12.100000,11.600000,11.850000,11.388351,44833081
2020-09-09,11.650000,11.800000,11.550000,11.800000,11.340300,17250277
2020-09-10,11.850000,11.850000,11.500000,11.550000,11.100039,22781583
2020-09-11,11.450000,11.600000,11.250000,11.450000,11.003934,19425609
2020-09-14,11.550000,11.600000,11.300000,11.350000,10.907830,16204261
2020-09-15,11.350000,11.450000,11.300000,11.400000,10.955881,7091408
2020-09-16,11.400000,11.400000,11.250000,11.300000,10.859777,8537000
2020-09-17,11.300000,11.450000,11.300000,11.400000,10.955881,6817827
2020-09-18,11.400000,11.450000,11.300000,11.300000,10.859777,10762520
2020-09-21,11.300000,11.300000,11.150000,11.200000,10.763674,7966825
2020-09-22,11.150000,11.150000,10.900000,10.950000,10.523413,14484590
2020-09-23,10.950000,11.050000,10.850000,10.900000,10.475361,8832653
2020-09-24,10.800000,10.900000,10.600000,10.650000,10.235100,18800634
2020-09-25,10.700000,10.850000,10.600000,10.750000,10.331204,11717974
2020-09-28,10.800000,11.000000,10.600000,10.950000,10.523413,9492047
2020-09-29,10.950000,11.000000,10.700000,10.750000,10.331204,6410975
2020-09-30,10.850000,10.850000,10.650000,10.650000,10.235100,8235878
2020-10-05,10.700000,10.900000,10.650000,10.750000,10.331204,15262386
2020-10-06,10.750000,10.900000,10.750000,10.850000,10.427309,6813516
2020-10-07,10.850000,10.850000,10.750000,10.750000,10.331204,7535541
2020-10-08,10.900000,10.900000,10.700000,10.750000,10.331204,7697414
2020-10-12,10.850000,10.850000,10.650000,10.750000,10.331204,9427923
2020-10-13,10.750000,10.800000,10.600000,10.650000,10.235100,11712318
2020-10-14,10.650000,10.800000,10.600000,10.700000,10.283152,12165710
2020-10-15,10.700000,10.750000,10.600000,10.650000,10.235100,6893349
2020-10-16,10.700000,10.750000,10.600000,10.600000,10.187049,8461093
2020-10-19,10.650000,10.750000,10.600000,10.700000,10.283152,8264044
2020-10-20,10.700000,10.750000,10.650000,10.700000,10.283152,9351631
2020-10-21,10.700000,10.750000,10.650000,10.650000,10.235100,9228274
2020-10-22,10.650000,10.700000,10.600000,10.600000,10.187049,13604015
2020-10-23,10.600000,10.950000,10.600000,10.900000,10.475361,19260982
2020-10-26,10.950000,11.250000,10.950000,11.150000,10.715621,26237751
2020-10-27,11.150000,11.150000,11.000000,11.050000,10.619517,8834960
2020-10-28,11.100000,11.250000,10.900000,11.000000,10.571465,16099109
2020-10-29,10.900000,10.950000,10.750000,10.850000,10.427309,11818470
2020-10-30,10.850000,10.950000,10.800000,10.800000,10.379256,8687587
2020-11-02,10.850000,10.900000,10.750000,10.800000,10.379256,6069866
2020-11-03,10.850000,10.950000,10.800000,10.950000,10.523413,7258246
2020-11-04,10.950000,11.200000,10.900000,11.100000,10.667569,15439733
2020-11-05,11.100000,11.100000,11.000000,11.000000,10.571465,7774400
2020-11-06,10.950000,11.100000,10.900000,11.000000,10.571465,10118521
2020-11-09,11.100000,11.150000,11.000000,11.050000,10.619517,10602719
2020-11-10,12.150000,12.150000,12.150000,12.150000,11.676663,57619280
2020-11-11,11.800000,12.150000,11.500000,12.100000,11.628613,147029414
2020-11-12,12.000000,12.100000,11.800000,11.900000,11.436402,38454462
2020-11-13,11.900000,11.950000,11.650000,11.850000,11.388351,21121548
2020-11-16,11.900000,12.000000,11.750000,11.750000,11.292246,21073058
2020-11-17,12.000000,12.200000,11.900000,12.100000,11.628613,52004896
2020-11-18,12.100000,12.750000,12.000000,12.400000,11.916924,80864510
2020-11-19,12.500000,12.700000,12.350000,12.600000,12.109133,44066458
2020-11-20,12.600000,12.700000,12.450000,12.600000,12.109133,22107060
2020-11-23,12.650000,12.700000,12.500000,12.600000,12.109133,26897889
2020-11-24,12.700000,13.000000,12.600000,12.700000,12.205236,45601304
2020-11-25,12.800000,13.700000,12.800000,13.250000,12.733809,126853523
2020-11-26,13.250000,13.450000,13.200000,13.250000,12.733809,57284312
2020-11-27,13.150000,13.150000,12.800000,12.900000,12.397445,62737554
2020-11-30,12.850000,13.200000,12.650000,12.650000,12.157184,276530833
2020-12-01,12.700000,13.050000,12.650000,12.950000,12.445497,43392841
2020-12-02,13.000000,13.600000,12.950000,13.300000,12.781862,84021983
2020-12-03,13.450000,13.650000,13.350000,13.500000,12.974071,75554955
2020-12-04,13.550000,13.650000,13.300000,13.300000,12.781862,41384032
2020-12-07,13.350000,13.450000,13.050000,13.250000,12.733809,40196955
2020-12-08,13.200000,13.600000,13.150000,13.300000,12.781862,34920748
2020-12-09,13.400000,13.500000,13.350000,13.400000,12.877966,29054309
2020-12-10,13.400000,13.500000,13.250000,13.450000,12.926019,26279303
2020-12-11,13.450000,13.450000,13.000000,13.150000,12.637706,33892770
2020-12-14,13.150000,13.600000,13.050000,13.400000,12.877966,48479593
2020-12-15,13.450000,14.600000,13.400000,13.700000,13.166279,203737595
2020-12-16,14.100000,14.200000,13.700000,13.850000,13.310435,63854145
2020-12-17,13.950000,14.000000,13.700000,13.850000,13.310435,32507793
2020-12-18,13.750000,14.100000,13.600000,13.900000,13.358487,82299117
2020-12-21,13.900000,14.350000,13.800000,14.100000,13.550696,90640222
2020-12-22,14.100000,14.150000,12.950000,13.150000,12.637706,108832463
2020-12-23,12.900000,13.100000,12.200000,13.050000,12.541602,97885691
2020-12-24,13.050000,13.300000,12.900000,13.150000,12.637706,34331207
2020-12-25,13.150000,13.250000,13.050000,13.100000,12.589654,26602675
2020-12-28,13.000000,13.550000,12.950000,13.250000,12.733809,48262697
2020-12-29,13.450000,13.750000,13.300000,13.650000,13.118227,59424975
2020-12-30,13.550000,13.550000,13.150000,13.400000,12.877966,32779158
2020-12-31,13.250000,13.450000,13.100000,13.150000,12.637706,26917929
2021-01-04,13.150000,13.200000,12.800000,13.050000,12.541602,51928500
2021-01-05,13.050000,13.050000,12.800000,12.950000,12.445497,24073752
2021-01-06,13.000000,13.150000,12.900000,12.950000,12.445497,23415840
2021-01-07,12.950000,13.050000,12.700000,12.700000,12.205236,28661264
2021-01-08,12.700000,12.950000,12.650000,12.900000,12.397445,18286636
2021-01-11,12.900000,12.900000,12.700000,12.750000,12.253289,18725203
2021-01-12,12.700000,12.750000,12.500000,12.550000,12.061081,26881289
2021-01-13,12.550000,12.800000,12.500000,12.600000,12.109133,14861715
2021-01-14,12.600000,12.750000,12.500000,12.600000,12.109133,20193180
2021-01-15,12.600000,12.600000,12.000000,12.200000,11.724715,40571837
2021-01-18,12.050000,12.500000,11.900000,12.500000,12.013028,30304720
2021-01-19,12.400000,12.550000,12.250000,12.400000,11.916924,18455808
2021-01-20,12.300000,12.350000,11.950000,12.100000,11.628613,27966048
2021-01-21,12.100000,12.250000,12.000000,12.050000,11.580559,13486629
2021-01-22,12.050000,12.250000,11.900000,12.200000,11.724715,13497863
2021-01-25,12.150000,12.250000,12.000000,12.100000,11.628613,12314547
2021-01-26,12.100000,12.300000,12.050000,12.150000,11.676663,11911024
2021-01-27,12.500000,12.950000,12.400000,12.500000,12.013028,51251963
2021-01-28,12.450000,13.100000,12.300000,12.900000,12.397445,54920942
2021-01-29,13.000000,13.100000,12.550000,12.550000,12.061081,29347113
2021-02-01,12.550000,12.800000,12.400000,12.800000,12.301341,27862918
2021-02-02,12.750000,12.850000,12.650000,12.650000,12.157184,15378332
2021-02-03,12.750000,12.800000,12.550000,12.600000,12.109133,13315362
2021-02-04,12.650000,12.800000,12.550000,12.750000,12.253289,12865983
2021-02-05,12.850000,13.150000,12.800000,12.950000,12.445497,45084484
2021-02-17,13.250000,13.300000,12.900000,13.150000,12.637706,45675252
2021-02-18,13.150000,13.400000,13.000000,13.300000,12.781862,29005390
2021-02-19,13.250000,13.450000,13.150000,13.400000,12.877966,27670974
2021-02-22,13.550000,14.350000,13.550000,14.350000,13.790957,119542066
2021-02-23,14.600000,15.650000,14.550000,14.800000,14.223426,198740133
2021-02-24,15.000000,15.100000,14.400000,14.550000,13.983165,97470552
2021-02-25,14.950000,16.000000,14.700000,15.850000,15.232521,262390836
2021-02-26,15.550000,16.299999,15.300000,15.800000,15.184467,304732649
2021-03-02,16.100000,16.450001,15.150000,15.150000,14.559790,170473338
2021-03-03,15.150000,15.350000,14.550000,15.200000,14.607841,92635075
2021-03-04,15.200000,15.550000,14.900000,15.100000,14.511739,62479065
2021-03-05,14.650000,15.100000,14.650000,14.800000,14.223426,49812915
2021-03-08,15.000000,15.100000,14.550000,14.650000,14.079269,43859226
2021-03-09,14.800000,15.350000,14.550000,15.350000,14.751999,88021236
2021-03-10,15.200000,15.300000,14.900000,14.950000,14.367582,43752229
2021-03-11,15.050000,15.300000,15.000000,15.300000,14.703947,40891862
