Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,8.220000,8.280000,8.220000,8.220000,7.788316,9782874
2020-07-07,8.240000,8.390000,8.200000,8.370000,7.930439,14881498
2020-07-08,8.380000,8.400000,8.280000,8.280000,7.845165,10800802
2020-07-09,8.290000,8.330000,8.200000,8.200000,7.769366,13308987
2020-07-10,8.200000,8.270000,8.150000,8.150000,7.721992,12704885
2020-07-13,8.150000,8.170000,8.080000,8.100000,7.674618,13821982
2020-07-14,8.100000,8.100000,8.000000,8.000000,7.579870,14664521
2020-07-15,8.020000,8.080000,8.000000,8.010000,7.589345,8433837
2020-07-16,8.070000,8.180000,8.050000,8.110000,7.684093,13794370
2020-07-17,8.200000,8.200000,8.100000,8.120000,7.693568,7626474
2020-07-20,8.180000,8.180000,8.060000,8.120000,7.693568,3815609
2020-07-21,8.120000,8.130000,8.070000,8.070000,7.646194,6473571
2020-07-22,8.070000,8.120000,8.060000,8.100000,7.674618,5378349
2020-07-23,8.100000,8.100000,8.010000,8.010000,7.589345,7121112
2020-07-24,8.010000,8.060000,7.980000,7.980000,7.560920,9034999
2020-07-27,7.970000,7.970000,7.800000,7.800000,7.390373,10918929
2020-07-28,7.750000,7.750000,7.530000,7.560000,7.162977,13059920
2020-07-29,7.530000,7.800000,7.500000,7.730000,7.324049,6909821
2020-07-30,7.730000,7.800000,7.670000,7.780000,7.371424,4206552
2020-07-31,7.900000,8.030000,7.880000,7.990000,7.570395,10869982
2020-08-03,7.920000,7.920000,7.760000,7.810000,7.399848,9068831
2020-08-04,7.800000,7.800000,7.700000,7.710000,7.305099,8507817
2020-08-05,7.720000,7.750000,7.620000,7.630000,7.229300,9958140
2020-08-06,7.690000,7.820000,7.670000,7.780000,7.371424,8374176
2020-08-07,8.380000,8.390000,8.010000,8.020000,7.598820,38004104
2020-08-10,8.250000,8.400000,8.180000,8.390000,7.949389,46128228
2020-08-11,8.450000,8.500000,8.220000,8.240000,7.807266,22463551
2020-08-12,8.240000,8.260000,8.150000,8.180000,7.750417,10179928
2020-08-13,8.170000,8.170000,7.920000,8.010000,7.589345,26894216
2020-08-14,8.010000,8.200000,7.960000,8.080000,7.655668,18841992
2020-08-17,8.080000,8.200000,8.040000,8.110000,7.684093,23935667
2020-08-18,8.150000,8.160000,8.050000,8.100000,7.674618,13497850
2020-08-19,8.100000,8.130000,8.020000,8.020000,7.598820,13545662
2020-08-20,8.020000,8.300000,8.010000,8.050000,7.627244,44773992
2020-08-21,8.140000,8.290000,8.080000,8.200000,7.769366,31056047
2020-08-24,8.230000,8.290000,8.060000,8.290000,7.854640,25501185
2020-08-25,8.410000,8.750000,8.330000,8.370000,7.930439,102713980
2020-08-26,8.370000,8.630000,8.300000,8.300000,7.864115,59504053
2020-08-27,8.350000,8.380000,8.120000,8.360000,7.920963,52129985
2020-08-28,8.400000,8.690000,8.250000,8.630000,8.176785,95636281
2020-08-31,8.760000,9.000000,8.540000,8.540000,8.091511,341916319
2020-09-01,8.670000,8.810000,8.630000,8.710000,8.252584,62072449
2020-09-02,8.740000,8.790000,8.670000,8.760000,8.299957,36618152
2020-09-03,8.780000,9.100000,8.770000,9.060000,8.584203,93600339
2020-09-04,8.930000,9.060000,8.880000,8.980000,8.508404,57541891
2020-09-07,9.040000,9.480000,9.020000,9.120000,8.641051,86350652
2020-09-08,9.160000,9.350000,9.100000,9.240000,8.754749,49328882
2020-09-09,9.180000,9.480000,9.120000,9.480000,8.982145,60914541
2020-09-10,9.500000,9.660000,9.200000,9.230000,8.745275,65944612
2020-09-11,9.320000,9.400000,8.920000,9.200000,8.716849,63405276
2020-09-14,9.360000,9.370000,8.900000,8.910000,8.442080,62553877
2020-09-15,8.910000,9.060000,8.800000,9.000000,8.527353,30670591
2020-09-16,9.080000,9.080000,8.880000,8.920000,8.451555,30986484
2020-09-17,8.980000,8.980000,8.810000,8.820000,8.356807,21514335
2020-09-18,8.800000,8.830000,8.650000,8.660000,8.205209,34838555
2020-09-21,8.660000,8.670000,8.430000,8.460000,8.015712,35632009
2020-09-22,8.360000,8.390000,8.230000,8.300000,7.864115,23901871
2020-09-23,8.300000,8.360000,8.150000,8.160000,7.731467,29322684
2020-09-24,8.110000,8.240000,8.070000,8.070000,7.646194,38449358
2020-09-25,8.200000,8.250000,8.060000,8.100000,7.674618,23240275
2020-09-28,8.190000,8.570000,8.120000,8.530000,8.082036,38366638
2020-09-29,8.500000,8.500000,8.300000,8.310000,7.873590,17749850
2020-09-30,8.380000,8.400000,8.250000,8.280000,7.845165,8761142
2020-10-05,8.420000,8.520000,8.350000,8.470000,8.025187,13552821
2020-10-06,8.450000,8.580000,8.420000,8.530000,8.082036,12877125
2020-10-07,8.460000,8.580000,8.430000,8.500000,8.053612,7633180
2020-10-08,8.590000,8.610000,8.450000,8.500000,8.053612,9945233
2020-10-12,8.530000,8.550000,8.420000,8.440000,7.996762,10698498
2020-10-13,8.560000,8.570000,8.440000,8.550000,8.100986,16322878
2020-10-14,8.560000,8.670000,8.520000,8.520000,8.072561,15410000
2020-10-15,8.550000,8.630000,8.510000,8.600000,8.148360,9955703
2020-10-16,8.610000,8.630000,8.530000,8.550000,8.100986,9503702
2020-10-19,8.560000,8.630000,8.530000,8.580000,8.129411,7877549
2020-10-20,8.600000,8.670000,8.600000,8.650000,8.195733,15917543
2020-10-21,8.660000,8.680000,8.610000,8.610000,8.157835,9785379
2020-10-22,8.640000,8.680000,8.620000,8.660000,8.205209,11772015
2020-10-23,8.690000,8.840000,8.680000,8.800000,8.337856,20307725
2020-10-26,8.860000,8.990000,8.850000,8.900000,8.432605,25992912
2020-10-27,8.900000,8.900000,8.700000,8.790000,8.328382,14396409
2020-10-28,8.890000,8.990000,8.800000,8.810000,8.347332,19681693
2020-10-29,8.800000,8.920000,8.610000,8.830000,8.366281,23840623
2020-10-30,8.920000,8.960000,8.640000,8.750000,8.290483,25912801
2020-11-02,8.750000,8.780000,8.620000,8.630000,8.176785,12531352
2020-11-03,8.640000,8.680000,8.600000,8.650000,8.195733,7764092
2020-11-04,8.700000,8.750000,8.580000,8.680000,8.224159,8125130
2020-11-05,8.700000,8.740000,8.580000,8.580000,8.129411,13273489
2020-11-06,8.200000,8.390000,8.200000,8.320000,7.883064,55192253
2020-11-09,8.300000,8.480000,8.290000,8.410000,7.968338,21250547
2020-11-10,9.250000,9.250000,9.250000,9.250000,8.764224,82609794
2020-11-11,9.170000,9.180000,8.800000,9.100000,8.622102,149114845
2020-11-12,9.000000,9.190000,8.970000,9.010000,8.536828,33798276
2020-11-13,9.010000,9.040000,8.800000,8.880000,8.413655,23004671
2020-11-16,8.980000,8.990000,8.890000,8.910000,8.442080,16869195
2020-11-17,9.150000,9.150000,9.020000,9.050000,8.574728,47263424
2020-11-18,9.080000,9.300000,9.040000,9.220000,8.735800,53711188
2020-11-19,9.220000,9.220000,9.120000,9.140000,8.660002,21626765
2020-11-20,9.140000,9.180000,9.080000,9.100000,8.622102,17746341
2020-11-23,9.110000,9.150000,9.060000,9.090000,8.612627,20715303
2020-11-24,9.130000,9.340000,9.090000,9.240000,8.754749,56328003
2020-11-25,9.430000,10.050000,9.320000,9.880000,9.361139,173242142
2020-11-26,9.930000,10.100000,9.900000,10.000000,9.474837,94953858
2020-11-27,10.050000,10.100000,9.900000,10.050000,9.522212,51153798
2020-11-30,10.000000,10.100000,9.780000,9.780000,9.266390,53548156
2020-12-01,9.780000,9.920000,9.660000,9.840000,9.323240,30328425
2020-12-02,9.980000,10.700000,9.960000,10.250000,9.711708,146129666
2020-12-03,10.400000,10.800000,10.300000,10.800000,10.232824,143426413
2020-12-04,11.000000,11.200000,10.700000,10.850000,10.280198,130920834
2020-12-07,10.850000,10.900000,10.550000,10.550000,9.995954,57367394
2020-12-08,10.550000,10.900000,10.300000,10.800000,10.232824,56306283
2020-12-09,10.800000,10.950000,10.600000,10.750000,10.185450,52170376
2020-12-10,10.650000,10.800000,10.500000,10.600000,10.043328,44321820
2020-12-11,10.750000,10.750000,10.400000,10.500000,9.948579,41039774
2020-12-14,10.500000,11.150000,10.350000,11.000000,10.422321,112097692
2020-12-15,11.200000,12.100000,11.050000,11.700000,11.085559,359308594
2020-12-16,12.000000,12.350000,11.700000,11.900000,11.275056,191255281
2020-12-17,11.900000,12.000000,11.600000,11.750000,11.132934,82385947
2020-12-18,11.700000,12.450000,11.600000,12.150000,11.511927,185348699
2020-12-21,12.200000,13.100000,12.200000,12.950000,12.269914,232590322
2020-12-22,12.900000,13.150000,11.750000,11.900000,11.275056,236350996
2020-12-23,11.800000,11.800000,11.000000,11.700000,11.085559,146632202
2020-12-24,11.900000,12.250000,11.800000,11.900000,11.275056,75744330
2020-12-25,12.050000,12.200000,11.900000,11.950000,11.322430,66473309
2020-12-28,12.000000,12.550000,11.950000,12.200000,11.559301,135243046
2020-12-29,12.300000,12.450000,11.950000,12.300000,11.654050,109430757
2020-12-30,12.350000,12.350000,12.000000,12.150000,11.511927,52743455
2020-12-31,12.200000,12.350000,12.000000,12.050000,11.417179,101280112
2021-01-04,12.050000,12.050000,11.600000,11.700000,11.085559,106809692
2021-01-05,11.650000,11.700000,11.150000,11.350000,10.753941,75137659
2021-01-06,11.300000,11.650000,11.100000,11.150000,10.564443,68403454
2021-01-07,11.350000,11.350000,10.650000,10.800000,10.232824,87457743
2021-01-08,10.800000,11.150000,10.800000,11.050000,10.469695,51690754
2021-01-11,11.050000,11.050000,10.800000,10.900000,10.327572,30788574
2021-01-12,10.900000,10.900000,10.500000,10.550000,9.995954,55977485
2021-01-13,10.550000,10.850000,10.550000,10.600000,10.043328,31565314
2021-01-14,10.600000,10.750000,10.600000,10.600000,10.043328,18030717
2021-01-15,10.600000,10.600000,10.150000,10.250000,9.711708,58369007
2021-01-18,10.000000,10.550000,9.970000,10.500000,9.948579,57352438
2021-01-19,10.550000,10.650000,10.300000,10.450000,9.901205,30840122
2021-01-20,10.300000,10.400000,10.050000,10.100000,9.569586,33167080
2021-01-21,10.150000,10.400000,10.050000,10.100000,9.569586,24320690
2021-01-22,10.100000,10.250000,10.000000,10.200000,9.664333,29439678
2021-01-25,10.100000,10.250000,10.050000,10.150000,9.616960,20124530
2021-01-26,10.150000,10.400000,10.100000,10.250000,9.711708,34470020
2021-01-27,10.600000,11.100000,10.550000,10.900000,10.327572,133477524
2021-01-28,10.700000,11.500000,10.600000,11.450000,10.848688,159431729
2021-01-29,11.600000,11.750000,10.850000,11.000000,10.422321,121878665
2021-02-01,11.100000,11.300000,10.750000,11.300000,10.706566,76088953
2021-02-02,11.550000,11.600000,11.100000,11.250000,10.659192,87954640
2021-02-03,11.450000,11.450000,11.200000,11.200000,10.611817,57021398
2021-02-04,11.250000,11.300000,11.150000,11.250000,10.659192,28709598
2021-02-05,11.400000,11.850000,11.300000,11.650000,11.038185,169788733
2021-02-17,12.350000,12.400000,11.650000,11.800000,11.180308,126270311
2021-02-18,11.650000,11.800000,11.500000,11.800000,11.180308,67724804
2021-02-19,11.700000,11.800000,11.500000,11.550000,10.943438,51142045
2021-02-22,11.700000,12.000000,11.500000,11.850000,11.227682,207043176
2021-02-23,12.200000,12.950000,12.100000,12.300000,11.654050,286933917
2021-02-24,12.500000,12.550000,12.000000,12.050000,11.417179,118458645
2021-02-25,12.350000,13.250000,12.200000,13.250000,12.554159,573445205
2021-02-26,13.100000,14.250000,12.800000,14.000000,13.264771,1012851016
2021-03-02,14.600000,15.100000,13.800000,13.800000,13.075275,619360883
2021-03-03,13.950000,14.500000,13.450000,14.300000,13.549018,414385275
2021-03-04,14.200000,14.650000,13.900000,13.900000,13.170023,358899071
2021-03-05,13.600000,14.000000,13.500000,13.650000,12.933152,180999347
2021-03-08,14.050000,14.250000,13.350000,13.500000,12.791030,175113310
2021-03-09,13.700000,14.300000,13.400000,14.250000,13.501643,264773161
2021-03-10,14.050000,14.250000,13.800000,13.800000,13.075275,154242759
2021-03-11,13.900000,14.100000,13.800000,14.000000,13.264771,91492511
