Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,16.350000,16.500000,16.350000,16.450001,13.907306,1474150
2020-07-07,16.600000,16.600000,16.350000,16.450001,13.907306,452400
2020-07-08,16.450001,16.500000,16.400000,16.450001,13.907306,384225
2020-07-09,16.450001,16.500000,16.200001,16.250000,13.738219,939479
2020-07-10,16.150000,16.150000,15.850000,16.049999,13.569133,1131222
2020-07-13,15.900000,16.049999,15.900000,16.049999,13.569133,383057
2020-07-14,16.049999,16.049999,15.850000,15.900000,13.442319,392482
2020-07-15,15.950000,15.950000,15.750000,15.900000,13.442319,527712
2020-07-16,15.900000,15.900000,15.750000,15.750000,13.315505,489929
2020-07-17,15.750000,15.850000,15.750000,15.750000,13.315505,284094
2020-07-20,15.800000,16.049999,15.600000,16.000000,13.526862,597324
2020-07-21,16.049999,16.100000,15.900000,16.000000,13.526862,679237
2020-07-22,15.950000,16.000000,15.750000,15.850000,13.400047,689500
2020-07-23,15.850000,15.850000,15.600000,15.700000,13.273232,570000
2020-07-24,15.650000,15.650000,15.500000,15.550000,13.146419,705925
2020-07-27,15.500000,15.600000,15.350000,15.350000,12.977334,584308
2020-07-28,15.450000,15.450000,15.100000,15.200000,12.850519,481015
2020-07-29,15.100000,15.350000,15.100000,15.250000,12.892791,255200
2020-07-30,15.250000,15.450000,15.250000,15.400000,13.019604,115150
2020-07-31,15.400000,15.600000,15.400000,15.600000,13.188691,276000
2020-08-03,15.600000,15.600000,15.500000,15.500000,13.104147,206782
2020-08-04,15.600000,15.600000,15.400000,15.450000,13.061876,163000
2020-08-05,15.500000,15.650000,15.500000,15.650000,13.230962,286492
2020-08-06,15.700000,15.800000,15.650000,15.800000,13.357777,415699
2020-08-07,15.750000,15.850000,15.700000,15.700000,13.273232,228031
2020-08-10,15.800000,16.200001,15.750000,16.150000,13.653676,841171
2020-08-11,16.200001,16.250000,15.900000,16.000000,13.526862,587800
2020-08-12,16.100000,16.350000,16.100000,16.150000,13.653676,1057000
2020-08-13,16.400000,16.450001,16.150000,16.200001,13.695949,620000
2020-08-14,16.350000,16.750000,16.250000,16.549999,13.991848,1158565
2020-08-17,16.700001,17.500000,16.700001,17.049999,14.414562,2982340
2020-08-18,17.100000,17.200001,16.750000,16.950001,14.330020,998847
2020-08-19,17.000000,17.500000,17.000000,17.049999,14.414562,1754400
2020-08-20,17.150000,17.200001,16.250000,16.350000,13.822762,1199005
2020-08-21,16.350000,16.700001,16.350000,16.650000,14.076391,619425
2020-08-24,16.650000,16.700001,16.500000,16.650000,14.076391,361668
2020-08-25,16.750000,17.100000,16.700001,16.950001,14.330020,946400
2020-08-26,17.250000,17.700001,17.250000,17.400000,14.710463,2914818
2020-08-27,17.400000,17.400000,16.950001,17.000000,14.372291,991100
2020-08-28,17.000000,17.000000,16.799999,16.850000,14.245478,531000
2020-08-31,16.950001,17.500000,16.950001,17.400000,14.710463,1736522
