Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,29.700001,29.900000,29.700001,29.850000,24.950613,151570
2020-07-07,29.850000,29.850000,29.549999,29.750000,24.867025,420805
2020-07-08,29.750000,29.799999,29.600000,29.799999,24.908819,413469
2020-07-09,29.799999,29.799999,29.650000,29.700001,24.825233,217254
2020-07-10,29.850000,29.850000,29.450001,29.549999,24.699854,311912
2020-07-13,29.549999,29.799999,29.549999,29.600000,24.741648,282277
2020-07-14,29.600000,29.600000,29.500000,29.549999,24.699854,132678
2020-07-15,29.549999,29.600000,29.450001,29.500000,24.658058,101306
2020-07-16,29.500000,29.549999,29.400000,29.450001,24.616266,131496
2020-07-17,29.450001,31.100000,29.400000,29.600000,24.741648,329056
2020-07-20,30.000000,30.000000,29.350000,29.750000,24.867025,166185
2020-07-21,29.799999,29.799999,29.700001,29.750000,24.867025,93512
2020-07-22,29.750000,29.750000,29.650000,29.650000,24.783440,65558
2020-07-23,29.650000,29.650000,29.549999,29.549999,24.699854,78061
2020-07-24,29.650000,29.650000,29.500000,29.500000,24.658058,75351
2020-07-27,29.500000,29.500000,29.299999,29.299999,24.490885,132921
2020-07-28,29.350000,29.450001,29.200001,29.200001,24.407301,158003
2020-07-29,29.100000,29.450001,29.100000,29.400000,24.574472,55708
2020-07-30,29.400000,29.450001,29.299999,29.400000,24.574472,58019
2020-07-31,29.500000,29.500000,29.299999,29.500000,24.658058,54209
2020-08-03,29.500000,29.500000,29.299999,29.400000,24.574472,51342
2020-08-04,29.500000,29.549999,29.400000,29.400000,24.574472,52296
2020-08-05,29.350000,29.700001,29.350000,29.700001,24.825233,107412
2020-08-06,29.799999,29.850000,29.600000,29.600000,24.741648,50110
2020-08-07,29.600000,29.600000,29.450001,29.450001,24.616266,41259
2020-08-10,29.450001,29.799999,29.450001,29.600000,24.741648,174505
2020-08-11,29.700001,29.750000,29.650000,29.750000,24.867025,151584
2020-08-12,29.750000,29.799999,29.600000,29.700001,24.825233,67872
2020-08-13,29.700001,29.900000,29.700001,29.799999,24.908819,110756
2020-08-14,29.700001,29.850000,29.650000,29.799999,24.908819,49754
2020-08-17,29.900000,30.299999,29.850000,30.000000,25.075993,230383
2020-08-18,30.000000,30.000000,29.900000,30.000000,25.075993,60759
2020-08-19,29.950001,30.000000,29.799999,29.850000,24.950613,130743
2020-08-20,29.850000,29.850000,29.500000,29.549999,24.699854,163874
2020-08-21,29.600000,29.950001,29.600000,29.799999,24.908819,75453
2020-08-24,29.799999,29.799999,29.600000,29.700001,24.825233,35523
2020-08-25,29.750000,29.799999,29.600000,29.700001,24.825233,59051
2020-08-26,29.700001,29.850000,29.650000,29.700001,24.825233,67382
2020-08-27,29.700001,29.700001,29.600000,29.700001,24.825233,85262
2020-08-28,29.799999,29.799999,29.650000,29.700001,24.825233,93338
2020-08-31,29.799999,29.799999,29.700001,29.799999,24.908819,74060
2020-09-01,29.799999,29.799999,29.650000,29.700001,24.825233,64131
2020-09-02,29.750000,29.750000,29.650000,29.650000,24.783440,43075
2020-09-03,29.650000,29.700001,29.650000,29.650000,24.783440,40805
2020-09-04,29.650000,29.750000,29.549999,29.700001,24.825233,109655
2020-09-07,29.700001,29.750000,29.650000,29.700001,24.825233,84271
2020-09-08,29.750000,29.799999,29.750000,29.799999,24.908819,66850
2020-09-09,29.750000,29.799999,29.700001,29.750000,24.867025,55363
