Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,35.200001,35.849998,35.200001,35.500000,31.027708,29621
2020-07-07,35.950001,35.950001,35.750000,35.799999,31.289919,5001
2020-07-08,35.799999,35.900002,35.250000,35.900002,31.377323,11250
2020-07-09,35.950001,35.950001,35.599998,35.599998,31.115108,5027
2020-07-10,35.599998,35.950001,35.450001,35.950001,31.421024,4001
2020-07-13,36.000000,36.000000,35.500000,35.849998,31.333618,28443
2020-07-14,36.150002,36.150002,35.299999,35.599998,31.115108,10787
2020-07-15,35.599998,35.950001,35.450001,35.950001,31.421024,21101
2020-07-16,36.099998,36.150002,35.950001,35.950001,31.421024,9226
2020-07-17,36.750000,36.750000,35.700001,35.750000,31.246214,19310
2020-07-20,36.099998,36.150002,36.099998,36.150002,31.595825,13250
2020-07-21,37.299999,37.299999,36.200001,36.799999,32.163933,75530
2020-07-22,35.450001,35.549999,35.450001,35.500000,32.209301,17158
2020-07-23,35.500000,35.500000,35.099998,35.349998,32.073208,3301
2020-07-24,35.349998,35.349998,34.849998,34.849998,31.619555,19002
2020-07-27,34.799999,34.799999,34.299999,34.349998,31.165903,21500
2020-07-28,34.299999,34.650002,34.299999,34.400002,31.211269,13117
2020-07-29,34.849998,34.849998,34.450001,34.599998,31.392729,19000
2020-07-30,34.599998,34.599998,34.349998,34.500000,31.301996,17011
2020-07-31,34.650002,34.900002,34.549999,34.900002,31.664925,17001
2020-08-03,34.599998,34.700001,34.599998,34.700001,31.483461,13000
2020-08-04,35.400002,35.500000,34.450001,34.599998,31.392729,5350
2020-08-05,34.900002,34.900002,34.900002,34.900002,31.664925,2260
2020-08-06,34.599998,34.950001,34.299999,34.799999,31.574188,25001
2020-08-07,34.700001,34.700001,34.500000,34.500000,31.301996,14224
2020-08-10,34.500000,35.000000,34.500000,34.900002,31.664925,7001
2020-08-11,34.599998,35.000000,34.599998,34.900002,31.664925,11000
2020-08-12,34.950001,34.950001,34.700001,34.700001,31.483461,7101
2020-08-13,34.700001,34.700001,34.599998,34.599998,31.392729,13060
2020-08-14,34.549999,34.599998,34.549999,34.599998,31.392729,35001
2020-08-17,34.599998,34.750000,34.599998,34.750000,31.528828,7234
2020-08-18,34.500000,35.049999,34.500000,35.049999,31.801016,9000
2020-08-19,35.000000,35.049999,35.000000,35.049999,31.801016,3005
2020-08-20,35.200001,35.200001,34.650002,34.799999,31.574188,8015
2020-08-21,34.900002,34.900002,34.599998,34.650002,31.438099,20100
2020-08-24,34.549999,34.750000,34.549999,34.700001,31.483461,24204
2020-08-25,34.900002,34.900002,34.750000,34.750000,31.528828,27041
2020-08-26,34.750000,34.750000,34.750000,34.750000,31.528828,10001
2020-08-27,34.700001,34.700001,34.700001,34.700001,31.483461,1339
2020-08-28,34.750000,34.750000,34.700001,34.700001,31.483461,14099
2020-08-31,35.099998,35.099998,34.599998,34.650002,31.438099,32151
2020-09-01,34.700001,34.700001,34.599998,34.599998,31.392729,27061
2020-09-02,35.200001,35.200001,34.849998,35.000000,31.755653,22419
2020-09-03,35.000000,35.000000,35.000000,35.000000,31.755653,1202
2020-09-04,35.000000,35.099998,34.950001,35.099998,31.846382,7000
2020-09-07,35.200001,35.200001,35.099998,35.200001,31.937113,10000
2020-09-08,35.000000,35.000000,34.799999,34.900002,31.664925,5061
2020-09-09,34.849998,34.849998,34.849998,34.849998,31.619555,2039
2020-09-10,35.250000,35.250000,35.200001,35.200001,31.937113,2117
2020-09-11,35.200001,35.200001,34.599998,35.150002,31.891747,13347
2020-09-14,35.150002,35.150002,34.950001,35.150002,31.891747,10676
2020-09-15,35.150002,35.150002,35.150002,35.150002,31.891747,4154
2020-09-16,35.150002,35.200001,35.150002,35.200001,31.937113,6108
2020-09-17,35.049999,35.200001,35.049999,35.200001,31.937113,5300
2020-09-18,35.250000,35.250000,35.250000,35.250000,31.982475,8050
2020-09-21,35.250000,35.250000,35.250000,35.250000,31.982475,3002
2020-09-22,35.150002,35.150002,35.150002,35.150002,31.891747,1258
2020-09-23,34.650002,35.000000,34.599998,35.000000,31.755653,4000
2020-09-24,35.099998,35.099998,34.549999,34.750000,31.528828,21000
2020-09-25,34.750000,35.000000,34.750000,35.000000,31.755653,4167
2020-09-28,35.000000,35.099998,35.000000,35.099998,31.846382,10000
2020-09-29,35.150002,35.150002,35.150002,35.150002,31.891747,3013
2020-09-30,35.150002,35.150002,35.150002,35.150002,31.891747,0
2020-10-05,35.150002,35.250000,35.150002,35.250000,31.982475,4388
2020-10-06,35.150002,35.349998,34.900002,35.349998,32.073208,32118
2020-10-07,35.299999,35.750000,35.250000,35.750000,32.436127,30199
2020-10-08,35.650002,35.900002,35.549999,35.900002,32.572231,29100
2020-10-12,36.000000,36.099998,36.000000,36.099998,32.753685,31311
2020-10-13,35.799999,36.099998,35.799999,36.099998,32.753685,11426
2020-10-14,36.150002,36.150002,36.150002,36.150002,32.799053,2002
2020-10-15,34.950001,36.099998,34.950001,36.099998,32.753685,18127
2020-10-16,36.000000,36.099998,36.000000,36.099998,32.753685,3069
2020-10-19,36.099998,36.200001,35.799999,36.200001,32.844418,14027
2020-10-20,35.900002,35.900002,35.900002,35.900002,32.572231,1501
2020-10-21,36.000000,36.000000,36.000000,36.000000,32.662956,1275
2020-10-22,35.250000,36.000000,35.250000,36.000000,32.662956,4138
2020-10-23,35.849998,36.000000,35.799999,36.000000,32.662956,17001
2020-10-26,35.799999,35.849998,35.799999,35.849998,32.526859,4000
2020-10-27,35.650002,35.799999,35.500000,35.799999,32.481495,15878
2020-10-28,36.099998,36.099998,35.750000,35.750000,32.436127,5000
2020-10-29,35.099998,35.500000,35.099998,35.500000,32.209301,5238
2020-10-30,34.750000,35.450001,34.750000,35.450001,32.163940,13020
2020-11-02,35.299999,35.450001,35.299999,35.450001,32.163940,3385
2020-11-03,36.200001,36.200001,35.900002,35.900002,32.572231,16032
2020-11-04,35.500000,35.799999,35.500000,35.549999,32.254669,9019
2020-11-05,35.549999,35.599998,35.549999,35.549999,32.254669,5003
2020-11-06,35.549999,35.799999,35.549999,35.599998,32.300030,4000
2020-11-09,35.599998,35.700001,35.599998,35.700001,32.390762,3002
2020-11-10,35.599998,36.000000,35.500000,36.000000,32.662956,3026
2020-11-11,35.950001,36.099998,35.650002,36.049999,32.708321,14000
2020-11-12,36.049999,36.049999,36.049999,36.049999,32.708321,1001
2020-11-13,36.250000,36.250000,36.150002,36.150002,32.799053,5932
2020-11-16,36.099998,36.099998,36.099998,36.099998,32.753685,3027
2020-11-17,36.099998,36.200001,35.799999,36.200001,32.844418,23008
2020-11-18,36.200001,36.299999,36.099998,36.250000,32.889782,12038
2020-11-19,36.349998,37.500000,36.349998,36.500000,33.116608,17149
2020-11-20,36.549999,36.549999,36.000000,36.500000,33.116608,13350
2020-11-23,36.799999,36.799999,36.299999,36.299999,32.935146,10234
2020-11-24,36.299999,36.299999,36.299999,36.299999,32.935146,0
2020-11-25,36.500000,36.950001,36.400002,36.400002,33.025879,37000
2020-11-26,36.799999,36.799999,36.549999,36.799999,33.388794,33137
2020-11-27,35.900002,36.799999,35.900002,36.799999,33.388794,7006
2020-11-30,36.799999,36.900002,36.500000,36.900002,33.479530,25000
2020-12-01,37.200001,37.200001,36.500000,36.799999,33.388794,6369
2020-12-02,36.799999,36.799999,36.599998,36.599998,33.207336,6042
2020-12-03,36.099998,36.349998,36.099998,36.299999,32.935146,7001
2020-12-04,36.400002,36.549999,36.400002,36.500000,33.116608,16613
2020-12-07,36.500000,36.599998,36.400002,36.599998,33.207336,3085
2020-12-08,37.000000,37.000000,36.400002,36.450001,33.071243,123800
2020-12-09,36.500000,37.000000,36.400002,37.000000,33.570259,20001
2020-12-10,36.950001,36.950001,36.799999,36.799999,33.388794,2132
2020-12-11,36.500000,36.500000,36.500000,36.500000,33.116608,1000
2020-12-14,36.599998,36.599998,36.299999,36.400002,33.025879,11750
2020-12-15,36.400002,36.400002,36.299999,36.299999,32.935146,6028
2020-12-16,36.299999,37.299999,36.299999,36.849998,33.434162,39000
2020-12-17,36.849998,37.599998,36.849998,37.599998,34.114639,76138
2020-12-18,37.599998,37.599998,37.599998,37.599998,34.114639,1090
2020-12-21,37.500000,37.500000,37.349998,37.349998,33.887817,9166
2020-12-22,37.150002,37.150002,37.000000,37.000000,33.570259,5041
2020-12-23,36.950001,37.099998,36.950001,37.099998,33.660992,4100
2020-12-24,37.099998,37.200001,37.099998,37.200001,33.751724,12080
2020-12-25,37.099998,37.200001,36.299999,36.849998,33.434162,14001
2020-12-28,36.950001,37.549999,36.950001,37.500000,34.023911,48001
2020-12-29,37.500000,38.000000,37.500000,38.000000,34.477566,13000
2020-12-30,38.200001,38.500000,38.200001,38.450001,34.885853,16012
2020-12-31,38.500000,38.500000,38.500000,38.500000,34.931217,3000
2021-01-04,37.750000,38.549999,37.750000,38.500000,34.931217,19355
2021-01-05,38.200001,38.200001,37.500000,37.500000,34.023911,4059
2021-01-06,36.900002,37.500000,36.900002,37.200001,33.751724,12285
2021-01-07,37.200001,38.000000,37.200001,37.549999,34.069279,4002
2021-01-08,36.849998,37.599998,36.849998,37.049999,33.615627,13514
2021-01-11,36.700001,37.000000,36.400002,36.799999,33.388794,20000
2021-01-12,36.549999,36.799999,36.549999,36.799999,33.388794,4000
2021-01-13,37.000000,39.000000,36.799999,38.150002,34.613659,36100
2021-01-14,38.299999,38.299999,37.000000,37.250000,33.797085,78320
2021-01-15,36.849998,37.000000,36.549999,36.599998,33.207336,140000
2021-01-18,36.700001,36.700001,36.150002,36.150002,32.799053,31611
2021-01-19,36.299999,36.799999,36.299999,36.799999,33.388794,5583
2021-01-20,36.299999,36.349998,35.849998,36.200001,32.844418,33001
2021-01-21,36.000000,36.299999,36.000000,36.299999,32.935146,12071
2021-01-22,36.799999,36.799999,36.000000,36.000000,32.662956,10450
2021-01-25,36.000000,36.000000,36.000000,36.000000,32.662956,0
2021-01-26,36.000000,36.000000,36.000000,36.000000,32.662956,1006
2021-01-27,36.000000,36.200001,36.000000,36.200001,32.844418,2004
2021-01-28,36.200001,36.500000,36.200001,36.200001,32.844418,9000
2021-01-29,36.150002,36.650002,35.900002,36.650002,33.252705,63041
2021-02-01,36.599998,36.599998,36.099998,36.599998,33.207336,5372
