Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,35.852776,35.852776,35.673061,35.762920,30.501112,1985558
2020-07-07,35.852776,35.852776,35.313637,35.493351,30.271202,2162561
2020-07-08,35.493351,35.807850,35.403492,35.807850,30.539429,1487136
2020-07-09,36.032490,37.739765,36.032490,37.694836,32.148781,7687283
2020-07-10,37.694836,37.694836,36.032490,36.346989,30.999245,6142217
2020-07-13,36.346989,36.706413,36.167274,36.481773,31.114199,2613297
2020-07-14,36.571629,37.155697,36.526699,37.155697,31.688969,4546369
2020-07-15,36.391914,36.975983,35.762920,36.346989,32.328346,5182295
2020-07-16,36.077419,36.391914,35.717991,35.897705,31.928734,2224097
2020-07-17,35.897705,35.897705,34.954208,35.044067,31.169477,3713555
2020-07-20,35.133923,35.583206,34.639713,35.493351,31.569086,2112166
2020-07-21,35.583206,36.616558,35.538277,36.122345,32.128540,2419151
2020-07-22,36.212200,36.481773,35.942635,36.122345,32.128540,1155426
2020-07-23,36.122345,36.526699,35.897705,35.987560,32.008656,1116198
2020-07-24,36.032490,36.526699,35.403492,35.403492,31.489161,2623118
2020-07-27,35.493351,35.807850,34.954208,34.954208,31.089554,2286637
2020-07-28,35.044067,35.403492,34.280285,34.325214,30.530104,3261124
2020-07-29,34.235359,35.223782,34.235359,34.729568,30.889753,1704187
2020-07-30,35.223782,35.448421,34.864353,35.448421,31.529123,1580853
2020-07-31,35.403492,35.628136,35.313637,35.313637,31.409245,1680111
2020-08-03,35.358566,35.583206,34.864353,34.909283,31.049595,1380192
2020-08-04,34.954208,35.044067,34.774498,34.909283,31.049595,803825
2020-08-05,34.999138,35.268707,34.864353,35.223782,31.329321,1283052
2020-08-06,35.223782,35.268707,34.954208,35.088997,31.209440,813172
2020-08-07,35.088997,35.088997,34.639713,34.729568,30.889753,1667752
2020-08-10,35.223782,36.751343,35.223782,36.077419,32.088581,5398553
2020-08-11,36.122345,36.122345,35.538277,35.717991,31.768890,1951405
2020-08-12,35.762920,35.942635,35.358566,35.448421,31.529123,1274543
2020-08-13,35.088997,35.088997,34.684643,34.774498,30.929712,3396365
2020-08-14,34.594784,35.044067,34.280285,34.864353,31.009632,2024815
2020-08-17,35.088997,35.133923,34.684643,34.819424,30.969671,1382322
2020-08-18,34.909283,35.223782,34.774498,34.999138,31.129515,1132347
2020-08-19,35.223782,35.223782,34.594784,34.684643,30.849794,1877527
2020-08-20,34.684643,34.864353,33.381721,33.875931,30.130495,5620576
2020-08-21,33.965790,34.415070,33.965790,34.100574,30.330303,1351494
2020-08-24,34.145500,34.145500,33.696217,34.055645,30.290339,1327188
2020-08-25,34.100574,34.235359,33.831001,34.145500,30.370262,1005728
2020-08-26,34.145500,34.190430,33.965790,34.145500,30.370262,690899
2020-08-27,34.145500,34.594784,34.055645,34.055645,30.290339,1263309
2020-08-28,34.055645,34.055645,33.696217,33.786076,30.050573,1214951
2020-08-31,33.831001,34.100574,33.516506,33.696217,29.970650,1660845
2020-09-01,33.920860,33.920860,33.471577,33.696217,29.970650,1085559
2020-09-02,33.696217,33.741146,33.381721,33.471577,29.770849,1685413
2020-09-03,33.471577,33.696217,33.426647,33.471577,29.770849,1074476
2020-09-04,33.246937,36.616558,33.112148,35.942635,31.968699,12561379
2020-09-07,36.571629,37.649906,36.077419,37.380337,33.247444,17172759
2020-09-08,37.739765,38.548473,36.122345,36.481773,32.448223,8372161
2020-09-09,35.313637,35.942635,34.864353,35.673061,31.728928,4638840
2020-09-10,35.942635,37.380337,35.493351,36.975983,32.887794,7784394
2020-09-11,36.975983,40.435463,36.661484,37.245552,33.127560,32766372
2020-09-14,37.470196,38.009335,36.257130,37.110767,33.007675,6577823
2020-09-15,37.200626,37.335411,36.571629,36.661484,32.608063,2435827
2020-09-16,36.931053,37.200626,36.481773,36.481773,32.448223,2580329
2020-09-17,36.706413,37.560051,36.571629,36.571629,32.528145,2063068
2020-09-18,36.841198,37.065842,36.481773,36.481773,32.448223,1711617
2020-09-21,36.481773,36.841198,36.212200,36.212200,32.208462,1855068
2020-09-22,36.212200,36.346989,35.403492,35.897705,31.928734,2683379
2020-09-23,35.942635,36.302059,35.403492,35.403492,31.489161,2012154
2020-09-24,35.133923,35.178852,34.235359,34.280285,30.490141,4801303
2020-09-25,34.639713,34.954208,33.786076,33.831001,30.090532,3642414
2020-09-28,33.965790,34.504929,33.965790,34.235359,30.450182,1348920
2020-09-29,34.415070,34.774498,34.010715,34.145500,30.370262,1214361
2020-09-30,34.145500,34.504929,33.965790,34.100574,30.330303,830527
2020-10-05,34.100574,34.639713,33.965790,34.100574,30.330303,1392236
2020-10-06,34.370144,34.639713,34.145500,34.504929,30.689949,1195518
2020-10-07,34.459999,34.864353,34.235359,34.594784,30.769867,1038223
2020-10-08,34.639713,34.639713,34.145500,34.325214,30.530104,1668768
2020-10-12,34.325214,34.639713,33.920860,34.235359,30.450182,3547937
2020-10-13,34.235359,34.235359,33.965790,34.055645,30.290339,1100803
2020-10-14,33.965790,34.415070,33.965790,34.145500,30.370262,1258739
2020-10-15,34.145500,34.549854,33.920860,34.010715,30.250376,1327247
2020-10-16,34.010715,34.100574,33.786076,33.831001,30.090532,1372711
2020-10-19,33.786076,33.965790,33.786076,33.831001,30.090532,926528
2020-10-20,33.786076,33.920860,33.696217,33.741146,30.010612,1383735
2020-10-21,33.875931,34.145500,33.786076,34.145500,30.370262,1007245
2020-10-22,34.145500,34.235359,33.965790,33.965790,30.210417,1106967
2020-10-23,33.965790,34.055645,33.786076,33.920860,30.170458,709853
2020-10-26,33.965790,34.235359,33.831001,33.831001,30.090532,1306110
2020-10-27,33.786076,33.965790,33.741146,33.831001,30.090532,470773
2020-10-28,33.831001,34.100574,33.786076,33.831001,30.090532,744330
2020-10-29,33.831001,34.055645,33.696217,33.920860,30.170458,1062662
2020-10-30,34.190430,35.762920,34.145500,34.145500,30.370262,3973412
2020-11-02,34.145500,34.415070,33.875931,34.010715,30.250376,1044629
2020-11-03,34.010715,34.235359,33.920860,33.965790,30.210417,865156
2020-11-04,34.055645,34.055645,33.875931,33.920860,30.170458,612784
2020-11-05,34.100574,34.459999,34.055645,34.100574,30.330303,1058878
2020-11-06,34.415070,34.415070,34.055645,34.100574,30.330303,691595
2020-11-09,34.280285,34.459999,34.100574,34.235359,30.450182,964274
2020-11-10,34.549854,34.774498,34.280285,34.549854,30.729908,1904426
2020-11-11,34.549854,34.999138,34.415070,34.909283,31.049595,1869025
2020-11-12,35.223782,35.268707,34.415070,34.504929,30.689949,1240147
2020-11-13,34.504929,34.864353,34.325214,34.639713,30.809830,832152
2020-11-16,34.684643,34.819424,34.504929,34.504929,30.689949,965378
2020-11-17,34.594784,34.684643,34.415070,34.594784,30.769867,950213
2020-11-18,34.594784,35.178852,34.594784,35.044067,31.169477,1662469
2020-11-19,35.133923,35.403492,35.088997,35.223782,31.329321,1001964
2020-11-20,35.358566,35.538277,34.954208,35.044067,31.169477,1076854
2020-11-23,35.133923,35.223782,34.909283,34.999138,31.129515,1002577
2020-11-24,35.133923,35.223782,34.864353,34.954208,31.089554,901770
2020-11-25,35.133923,35.673061,34.909283,35.178852,31.289362,2046419
2020-11-26,35.313637,35.673061,35.223782,35.493351,31.569086,1536907
2020-11-27,35.538277,35.852776,35.403492,35.538277,31.609045,1166256
2020-11-30,35.583206,35.852776,35.223782,35.223782,31.329321,1250243
2020-12-01,35.313637,35.493351,34.864353,34.909283,31.049595,1222819
2020-12-02,34.999138,34.999138,34.594784,34.729568,30.889753,1341324
2020-12-03,34.684643,34.954208,34.684643,34.729568,30.889753,808523
