Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,341.000000,350.500000,338.500000,350.000000,285.780243,6004631
2020-07-07,358.000000,364.000000,340.000000,343.500000,280.472900,7885255
2020-07-08,346.500000,357.000000,345.000000,354.000000,289.046326,5562656
2020-07-09,362.000000,377.500000,358.000000,367.500000,300.069275,8888711
2020-07-10,368.500000,377.000000,355.000000,359.500000,293.537140,5637809
2020-07-13,362.000000,368.000000,350.000000,360.500000,294.353638,4605479
2020-07-14,359.000000,359.000000,353.000000,355.000000,289.862823,4394101
2020-07-15,359.000000,364.000000,348.000000,350.000000,285.780243,4405348
2020-07-16,352.500000,359.000000,349.500000,350.500000,286.188477,2752750
2020-07-17,353.000000,354.500000,341.000000,342.500000,279.656372,3535455
2020-07-20,344.500000,351.000000,337.000000,351.000000,286.596771,2976740
2020-07-21,358.000000,368.000000,356.500000,365.000000,298.027954,4546363
2020-07-22,370.000000,371.500000,364.000000,368.500000,300.885773,3720538
2020-07-23,368.000000,373.000000,361.000000,373.000000,304.560089,3108293
2020-07-24,370.000000,372.000000,360.500000,360.500000,294.353638,3916220
2020-07-27,361.000000,371.000000,360.500000,365.000000,298.027954,3282087
2020-07-28,370.000000,374.000000,358.500000,362.000000,295.578430,4002997
2020-07-29,358.000000,365.500000,357.000000,362.000000,295.578430,1732879
2020-07-30,365.000000,369.000000,363.000000,367.000000,299.661041,2067998
2020-07-31,365.500000,380.000000,365.000000,374.500000,305.784882,5301644
2020-08-03,384.000000,401.000000,378.000000,390.000000,318.440857,7947840
2020-08-04,391.500000,398.500000,386.000000,398.000000,324.972992,5134138
2020-08-05,405.500000,412.000000,399.000000,400.000000,326.606018,7085776
2020-08-06,400.000000,432.000000,400.000000,427.500000,349.060181,10661625
2020-08-07,421.500000,429.500000,400.000000,400.500000,327.014252,9629502
2020-08-10,401.500000,412.000000,400.000000,404.000000,329.872070,4445136
2020-08-11,407.000000,420.000000,404.500000,408.500000,333.546387,5333888
2020-08-12,406.500000,407.500000,390.500000,392.500000,320.482147,5100935
2020-08-13,396.000000,402.500000,391.000000,392.500000,320.482147,4380995
2020-08-14,390.500000,407.000000,390.500000,406.500000,331.913361,4682784
2020-08-17,409.500000,415.000000,400.000000,410.000000,334.771149,2955141
2020-08-18,402.000000,405.000000,382.000000,388.500000,317.216095,9327268
2020-08-19,396.000000,406.000000,393.500000,402.500000,328.647278,5173635
2020-08-20,398.000000,400.000000,368.000000,373.000000,304.560089,6440162
2020-08-21,382.000000,389.500000,371.000000,377.000000,307.826172,6679070
2020-08-24,381.000000,393.000000,375.500000,393.000000,320.890411,3470663
2020-08-25,396.000000,403.000000,392.500000,397.000000,324.156464,3485708
2020-08-26,398.500000,401.000000,392.000000,397.000000,324.156464,2730448
2020-08-27,400.000000,403.000000,390.000000,390.000000,318.440857,2839297
2020-08-28,385.000000,390.000000,381.000000,388.500000,317.216095,2164869
2020-08-31,396.000000,398.000000,380.000000,380.000000,310.275665,3699830
2020-09-01,377.500000,388.000000,376.000000,387.500000,316.399567,3347809
2020-09-02,394.000000,398.500000,388.000000,392.000000,320.073853,3134016
2020-09-03,397.000000,402.000000,394.000000,400.000000,326.606018,4513815
2020-09-04,390.500000,395.000000,378.000000,381.500000,311.500488,6259711
2020-09-07,391.000000,395.000000,379.000000,381.500000,311.500488,4466859
2020-09-08,381.000000,382.500000,367.000000,370.000000,311.080109,7111369
2020-09-09,370.000000,372.000000,355.000000,356.000000,299.309509,6520786
2020-09-10,361.500000,366.000000,355.000000,359.500000,302.252136,4326161
2020-09-11,359.500000,368.000000,357.500000,366.000000,307.717072,4261180
2020-09-14,373.000000,373.000000,365.000000,372.000000,312.761627,3943274
2020-09-15,373.000000,373.000000,363.500000,366.500000,308.137451,3453296
2020-09-16,369.000000,380.000000,368.000000,375.500000,315.704254,8005857
2020-09-17,372.500000,378.500000,369.000000,370.500000,311.500458,3525851
2020-09-18,374.000000,382.000000,373.500000,382.000000,321.169189,5826820
2020-09-21,378.500000,381.000000,373.000000,374.500000,314.863495,3116354
2020-09-22,374.500000,374.500000,367.000000,370.500000,311.500458,3063035
2020-09-23,372.500000,377.000000,371.500000,374.500000,314.863495,2856491
2020-09-24,371.500000,374.000000,363.000000,365.500000,307.296692,3009523
2020-09-25,367.000000,369.000000,349.000000,351.500000,295.526093,4279714
2020-09-28,353.500000,371.000000,352.500000,367.000000,308.557861,5156577
2020-09-29,375.000000,375.000000,366.000000,367.000000,308.557861,2049368
2020-09-30,370.000000,372.000000,362.000000,368.500000,309.818939,2806568
2020-10-05,372.000000,376.000000,366.500000,368.000000,309.398621,2841131
2020-10-06,374.000000,374.500000,370.500000,373.500000,314.022736,2198346
2020-10-07,374.000000,381.000000,372.000000,379.000000,318.646912,3098507
2020-10-08,383.500000,386.500000,375.000000,380.500000,319.908051,4691266
2020-10-12,386.500000,401.500000,385.000000,394.500000,331.678650,8535685
2020-10-13,391.000000,396.000000,387.000000,390.500000,328.315613,3380883
2020-10-14,388.500000,389.500000,381.000000,382.000000,321.169189,3371877
2020-10-15,379.000000,381.500000,374.000000,378.000000,317.806183,3191250
2020-10-16,374.500000,380.000000,372.500000,374.000000,314.443115,2007446
2020-10-19,376.000000,378.500000,372.000000,375.000000,315.283875,1764143
2020-10-20,377.500000,380.000000,372.500000,376.500000,316.545013,1653750
2020-10-21,379.000000,379.000000,373.500000,375.500000,315.704254,1588395
2020-10-22,374.000000,374.000000,360.000000,364.500000,306.455933,5620301
2020-10-23,369.500000,370.500000,363.000000,365.000000,306.876312,2599526
