Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,25.333698,25.333698,24.959923,24.959923,24.959923,8586
2020-07-07,24.959923,24.959923,24.959923,24.959923,24.959923,11526
2020-07-08,24.959923,24.959923,24.959923,24.959923,24.959923,7516
2020-07-09,24.959923,25.749004,24.959923,25.333698,25.333698,1859
2020-07-10,24.959923,25.250637,24.959923,24.959923,24.959923,4058
2020-07-13,24.959923,24.959923,24.918392,24.959923,24.959923,4663
2020-07-14,25.126045,25.126045,25.126045,25.126045,25.126045,4649
2020-07-15,25.126045,25.126045,25.126045,25.126045,25.126045,19575
2020-07-16,24.918392,24.918392,24.918392,24.918392,24.918392,2889
2020-07-17,24.918392,24.918392,24.918392,24.918392,24.918392,0
2020-07-20,25.001453,25.001453,24.959923,25.001453,25.001453,2287
2020-07-21,24.918392,24.959923,24.876862,24.959923,24.959923,11925
2020-07-22,24.918392,25.001453,24.918392,25.001453,25.001453,8099
2020-07-23,24.959923,24.959923,24.959923,24.959923,24.959923,9605
2020-07-24,22.468082,26.164310,22.468082,26.164310,26.164310,3679
2020-07-27,25.873596,25.873596,25.126045,25.126045,25.126045,3377
2020-07-28,24.503084,24.752270,24.503084,24.752270,24.752270,8059
2020-07-29,24.752270,24.752270,24.752270,24.752270,24.752270,0
2020-07-30,24.752270,24.835329,24.752270,24.835329,24.835329,4011
2020-07-31,24.918392,24.959923,24.503084,24.669209,24.669209,16513
2020-08-03,24.752270,25.333698,24.752270,25.333698,25.333698,7302
2020-08-04,25.333698,25.333698,25.333698,25.333698,25.333698,0
2020-08-05,25.333698,26.164310,25.333698,25.541351,25.541351,22100
2020-08-06,27.991659,27.991659,24.959923,25.001453,25.001453,2973
2020-08-07,25.001453,25.001453,24.918392,24.918392,24.918392,14447
2020-08-10,24.918392,24.959923,24.918392,24.959923,24.959923,4093
2020-08-11,24.959923,24.959923,24.503084,24.503084,24.503084,1106
2020-08-12,24.503084,24.503084,24.503084,24.503084,24.503084,2167
2020-08-13,24.918392,26.496557,24.918392,26.496557,26.496557,20707
2020-08-14,25.749004,25.749004,25.749004,25.749004,25.749004,4839
2020-08-17,27.825539,27.825539,24.918392,25.042984,25.042984,6236
2020-08-18,25.084515,25.126045,25.084515,25.126045,25.126045,3004
2020-08-19,25.001453,25.042984,25.001453,25.042984,25.042984,6219
2020-08-20,25.084515,25.084515,25.042984,25.084515,25.084515,13484
2020-08-21,25.001453,25.001453,25.001453,25.001453,25.001453,722
2020-08-24,24.959923,25.126045,24.959923,25.126045,25.126045,6134
2020-08-25,25.126045,25.126045,24.959923,25.126045,25.126045,31491
2020-08-26,22.634207,25.042984,22.634207,25.042984,25.042984,25069
2020-08-27,25.001453,25.126045,25.001453,25.084515,25.084515,37160
2020-08-28,25.042984,25.749004,24.959923,25.624413,25.624413,15013
2020-08-31,25.001453,25.001453,24.959923,25.001453,25.001453,23011
2020-09-01,25.001453,25.375229,25.001453,25.126045,25.126045,14953
2020-09-02,25.126045,25.126045,25.001453,25.001453,25.001453,5893
2020-09-03,25.126045,25.126045,25.084515,25.126045,25.126045,15398
2020-09-04,25.333698,25.333698,25.126045,25.333698,25.333698,28099
2020-09-07,25.333698,25.416759,25.333698,25.375229,25.375229,8039
2020-09-08,25.375231,25.375231,25.375231,25.375231,25.375231,0
2020-09-09,25.375231,25.375231,25.375231,25.375231,25.375231,0
2020-09-10,25.375231,25.375231,25.375231,25.375231,25.375231,0
2020-09-11,25.375231,25.375231,25.375231,25.375231,25.375231,0
2020-09-14,25.375231,25.375231,25.375231,25.375231,25.375231,0
2020-09-15,25.350000,25.350000,24.799999,25.350000,25.350000,95294
2020-09-16,24.799999,25.299999,24.799999,25.299999,25.299999,20884
2020-09-17,24.799999,24.799999,24.799999,24.799999,24.799999,11159
2020-09-18,24.799999,24.799999,24.500000,24.500000,24.500000,18390
2020-09-21,24.500000,24.500000,23.000000,23.000000,23.000000,48931
2020-09-22,23.000000,23.000000,23.000000,23.000000,23.000000,31367
2020-09-23,23.049999,23.049999,23.049999,23.049999,23.049999,5423
2020-09-24,23.100000,23.100000,23.100000,23.100000,23.100000,3400
2020-09-25,23.200001,25.400000,23.200001,25.400000,25.400000,31929
2020-09-28,27.799999,27.799999,27.000000,27.400000,27.400000,35791
2020-09-29,26.799999,26.799999,26.000000,26.200001,26.200001,23436
2020-09-30,26.500000,26.799999,26.500000,26.799999,26.799999,26382
2020-10-05,26.799999,26.799999,26.799999,26.799999,26.799999,0
2020-10-06,26.799999,27.000000,26.799999,27.000000,27.000000,8494
2020-10-07,26.000000,26.100000,26.000000,26.000000,26.000000,33735
2020-10-08,26.100000,26.100000,26.100000,26.100000,26.100000,3839
2020-10-12,26.500000,26.500000,26.299999,26.299999,26.299999,15474
2020-10-13,26.299999,26.299999,26.100000,26.100000,26.100000,28426
2020-10-14,26.100000,26.299999,26.100000,26.299999,26.299999,14137
2020-10-15,26.200001,26.299999,26.100000,26.100000,26.100000,8309
2020-10-16,26.100000,26.200001,26.000000,26.000000,26.000000,4369
2020-10-19,26.100000,26.100000,26.100000,26.100000,26.100000,8796
2020-10-20,26.000000,26.200001,26.000000,26.200001,26.200001,6114
2020-10-21,26.200001,26.200001,26.100000,26.200001,26.200001,4467
2020-10-22,26.200001,26.200001,26.100000,26.100000,26.100000,4600
2020-10-23,26.000000,26.200001,26.000000,26.200001,26.200001,13016
2020-10-26,26.200001,26.200001,26.200001,26.200001,26.200001,5276
2020-10-27,26.200001,26.200001,26.200001,26.200001,26.200001,2828
2020-10-28,26.000000,26.000000,26.000000,26.000000,26.000000,7414
2020-10-29,26.000000,26.000000,26.000000,26.000000,26.000000,0
2020-10-30,26.000000,26.000000,26.000000,26.000000,26.000000,7609
2020-11-02,26.000000,26.000000,26.000000,26.000000,26.000000,2199
2020-11-03,26.000000,26.000000,25.900000,25.900000,25.900000,8684
2020-11-04,26.000000,26.000000,26.000000,26.000000,26.000000,3100
2020-11-05,26.100000,26.100000,26.100000,26.100000,26.100000,3499
2020-11-06,26.100000,26.200001,26.100000,26.200001,26.200001,6299
2020-11-09,26.000000,26.000000,26.000000,26.000000,26.000000,6189
2020-11-10,26.150000,26.150000,26.100000,26.100000,26.100000,6113
2020-11-11,26.100000,26.100000,26.100000,26.100000,26.100000,13999
2020-11-12,26.100000,26.100000,26.100000,26.100000,26.100000,2481
2020-11-13,26.150000,26.150000,26.100000,26.100000,26.100000,7999
2020-11-16,26.200001,26.200001,26.150000,26.150000,26.150000,11409
2020-11-17,26.150000,26.150000,26.150000,26.150000,26.150000,5925
2020-11-18,26.150000,26.150000,26.150000,26.150000,26.150000,13079
2020-11-19,26.200001,26.250000,26.200001,26.250000,26.250000,12956
2020-11-20,26.250000,26.299999,26.250000,26.299999,26.299999,6097
2020-11-23,26.400000,26.500000,26.400000,26.500000,26.500000,9998
2020-11-24,26.250000,26.250000,26.250000,26.250000,26.250000,5000
2020-11-25,26.250000,27.049999,26.250000,26.299999,26.299999,14620
2020-11-26,26.799999,27.200001,26.799999,26.799999,26.799999,11555
2020-11-27,26.799999,26.799999,26.799999,26.799999,26.799999,0
2020-11-30,26.750000,27.500000,26.750000,27.200001,27.200001,25184
2020-12-01,27.200001,27.200001,27.200001,27.200001,27.200001,4999
2020-12-02,27.200001,27.299999,26.799999,26.799999,26.799999,13986
2020-12-03,26.900000,27.000000,26.799999,27.000000,27.000000,13966
2020-12-04,27.150000,27.200001,27.000000,27.000000,27.000000,8720
2020-12-07,27.000000,27.200001,27.000000,27.049999,27.049999,6999
2020-12-08,27.200001,27.200001,27.000000,27.100000,27.100000,18917
2020-12-09,27.049999,27.200001,27.049999,27.200001,27.200001,10554
2020-12-10,27.200001,27.200001,27.100000,27.100000,27.100000,8817
2020-12-11,27.000000,27.100000,26.799999,26.799999,26.799999,20060
2020-12-14,26.799999,26.850000,26.799999,26.799999,26.799999,13134
2020-12-15,26.900000,26.900000,26.799999,26.900000,26.900000,7481
2020-12-16,26.900000,26.900000,26.000000,26.850000,26.850000,12999
2020-12-17,26.850000,26.850000,26.600000,26.600000,26.600000,8999
2020-12-18,26.799999,27.000000,26.799999,26.799999,26.799999,17076
2020-12-21,27.000000,27.000000,26.799999,26.799999,26.799999,6000
2020-12-22,26.799999,26.799999,26.799999,26.799999,26.799999,0
2020-12-23,26.799999,27.150000,26.799999,26.799999,26.799999,11199
2020-12-24,26.799999,27.000000,26.799999,26.799999,26.799999,9517
2020-12-25,26.850000,27.000000,26.850000,27.000000,27.000000,8116
2020-12-28,27.250000,27.299999,26.799999,27.000000,27.000000,67082
2020-12-29,27.000000,27.000000,26.850000,26.850000,26.850000,32192
2020-12-30,26.799999,26.799999,26.799999,26.799999,26.799999,9082
2020-12-31,24.799999,27.400000,24.799999,26.900000,26.900000,19926
2021-01-04,26.799999,26.799999,26.799999,26.799999,26.799999,5036
2021-01-05,26.799999,26.900000,26.799999,26.799999,26.799999,15971
2021-01-06,26.799999,26.850000,26.799999,26.799999,26.799999,10321
2021-01-07,26.850000,26.850000,26.799999,26.799999,26.799999,4999
2021-01-08,26.799999,26.799999,26.799999,26.799999,26.799999,7713
2021-01-11,26.799999,26.799999,26.799999,26.799999,26.799999,8999
2021-01-12,27.400000,27.400000,26.799999,26.850000,26.850000,14958
