Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,69.199997,69.800003,69.099998,69.300003,56.286949,1023690
2020-07-07,69.900002,69.900002,69.000000,69.000000,56.043278,683101
2020-07-08,69.099998,69.500000,68.800003,69.300003,56.286949,900292
2020-07-09,69.400002,69.400002,68.500000,68.599998,55.718391,1268676
2020-07-10,68.599998,68.800003,67.599998,68.199997,55.393505,828137
2020-07-13,68.199997,68.699997,67.800003,68.099998,55.312283,478207
2020-07-14,68.199997,68.300003,68.000000,68.099998,55.312283,369926
2020-07-15,68.300003,68.500000,68.000000,68.500000,55.637169,556836
2020-07-16,68.500000,68.900002,68.199997,68.300003,55.474728,415489
2020-07-17,68.300003,68.699997,68.199997,68.199997,55.393505,361658
2020-07-20,68.199997,68.199997,67.000000,67.800003,55.068615,391580
2020-07-21,68.000000,68.199997,67.599998,67.699997,54.987389,646107
2020-07-22,67.699997,68.000000,67.500000,67.599998,54.906170,547755
2020-07-23,67.599998,68.500000,67.400002,68.099998,55.312283,777869
2020-07-24,68.000000,68.000000,67.099998,67.099998,54.500057,703823
2020-07-27,67.099998,67.400002,66.500000,66.500000,54.012726,624435
2020-07-28,67.000000,67.000000,65.599998,65.599998,53.281727,743753
2020-07-29,65.599998,66.000000,65.400002,65.699997,53.362946,517951
2020-07-30,66.099998,66.500000,65.699997,65.800003,53.444176,514280
2020-07-31,66.000000,66.000000,65.699997,66.000000,53.606617,551432
2020-08-03,66.000000,66.400002,66.000000,66.199997,53.769058,509881
2020-08-04,66.400002,66.699997,66.199997,66.599998,54.093948,440998
2020-08-05,66.699997,66.800003,66.300003,66.599998,54.093948,592192
2020-08-06,67.099998,67.099998,66.300003,66.400002,53.931503,444001
2020-08-07,66.300003,66.400002,65.599998,65.699997,53.362946,656368
2020-08-10,65.599998,65.599998,65.099998,65.599998,53.281727,662610
2020-08-11,65.300003,65.599998,65.099998,65.199997,52.956837,707953
2020-08-12,65.599998,65.599998,65.000000,65.199997,52.956837,719474
2020-08-13,65.300003,65.400002,64.800003,65.000000,52.794392,609825
2020-08-14,64.900002,64.900002,64.599998,64.699997,52.550724,741324
2020-08-17,64.599998,64.599998,64.300003,64.400002,52.307060,885704
2020-08-18,64.300003,64.500000,64.199997,64.400002,52.307060,659497
2020-08-19,64.500000,64.500000,64.000000,64.099998,52.063396,841985
2020-08-20,64.099998,64.099998,63.200001,64.000000,51.982174,1475154
2020-08-21,64.400002,64.900002,63.900002,64.699997,52.550724,787731
2020-08-24,64.800003,64.800003,64.300003,64.500000,52.388283,482836
2020-08-25,64.500000,64.599998,64.000000,64.099998,52.063396,528895
2020-08-26,64.099998,64.300003,63.799999,64.000000,51.982174,649981
2020-08-27,64.199997,64.199997,63.799999,64.000000,51.982174,453430
2020-08-28,64.000000,64.099998,63.700001,63.799999,51.819729,334192
2020-08-31,63.799999,65.900002,63.799999,65.900002,53.525394,1226819
2020-09-01,65.400002,65.800003,65.000000,65.000000,52.794392,892557
2020-09-02,65.000000,65.099998,64.199997,64.300003,52.225842,505300
2020-09-03,64.300003,64.699997,64.300003,64.500000,52.388283,765075
2020-09-04,64.099998,64.699997,63.799999,64.400002,52.307060,614248
2020-09-07,64.400002,65.199997,64.199997,64.500000,52.388283,524400
2020-09-08,64.500000,65.400002,64.500000,65.099998,52.875618,586696
2020-09-09,64.800003,65.599998,64.599998,65.000000,52.794392,583235
2020-09-10,65.000000,65.300003,65.000000,65.199997,52.956837,306953
2020-09-11,65.000000,65.300003,64.500000,64.599998,52.469505,416700
2020-09-14,64.599998,64.800003,64.199997,64.300003,52.225842,406948
2020-09-15,64.300003,64.699997,64.099998,64.099998,52.063396,522254
2020-09-16,64.199997,64.400002,64.000000,64.000000,51.982174,522192
2020-09-17,64.000000,64.300003,63.799999,64.000000,51.982174,620832
2020-09-18,64.000000,64.000000,63.500000,63.500000,51.576061,1028145
2020-09-21,63.500000,63.799999,63.400002,63.400002,51.494843,810380
2020-09-22,63.400002,63.500000,63.099998,63.200001,51.332394,542920
2020-09-23,63.299999,63.700001,63.200001,63.400002,51.494843,372223
2020-09-24,63.299999,63.799999,63.099998,63.200001,51.332394,782900
2020-09-25,63.200001,63.799999,63.000000,63.500000,51.576061,788000
2020-09-28,63.700001,63.700001,63.000000,63.200001,51.332394,485130
2020-09-29,63.200001,63.299999,63.000000,63.000000,51.169952,389274
2020-09-30,63.099998,63.099998,62.799999,62.799999,51.007507,646737
2020-10-05,62.799999,62.799999,62.200001,62.400002,50.682621,564579
2020-10-06,62.500000,63.099998,62.299999,62.799999,51.007507,637974
2020-10-07,62.799999,62.799999,62.099998,62.099998,50.438953,789752
2020-10-08,62.200001,62.500000,61.799999,62.000000,50.357731,643225
2020-10-12,62.000000,62.299999,61.799999,62.099998,50.438953,738224
2020-10-13,62.299999,62.299999,61.900002,62.299999,50.601398,552273
2020-10-14,62.500000,63.400002,62.500000,63.000000,51.169952,607869
2020-10-15,63.000000,63.099998,62.599998,62.900002,51.088734,550638
2020-10-16,62.799999,62.900002,62.599998,62.700001,50.926289,457226
2020-10-19,62.700001,62.900002,62.400002,62.500000,50.763840,400177
2020-10-20,62.400002,62.799999,62.099998,62.799999,51.007507,440788
2020-10-21,62.799999,63.099998,62.299999,63.099998,51.251171,511435
2020-10-22,63.000000,63.299999,62.299999,62.400002,50.682621,1463257
2020-10-23,62.599998,62.700001,62.200001,62.299999,50.601398,482430
2020-10-26,62.500000,62.500000,62.099998,62.099998,50.438953,570850
2020-10-27,62.099998,62.799999,62.099998,62.299999,50.601398,466056
2020-10-28,62.299999,64.500000,62.299999,63.799999,51.819729,1917060
2020-10-29,63.500000,64.000000,63.200001,63.799999,51.819729,779251
2020-10-30,64.000000,64.000000,63.099998,63.700001,51.738506,837091
2020-11-02,63.700001,64.199997,63.500000,63.700001,51.738506,500010
2020-11-03,63.700001,64.099998,63.500000,63.700001,51.738506,737722
2020-11-04,63.700001,64.300003,63.500000,63.799999,51.819729,860499
2020-11-05,64.099998,64.099998,63.500000,63.500000,51.576061,466729
2020-11-06,63.500000,64.000000,63.400002,63.799999,51.819729,736151
2020-11-09,64.000000,64.199997,63.500000,63.700001,51.738506,607366
2020-11-10,64.000000,64.099998,63.599998,64.000000,51.982174,579260
2020-11-11,63.599998,64.199997,63.599998,63.700001,51.738506,578150
2020-11-12,63.700001,63.700001,63.200001,63.299999,51.413616,518150
2020-11-13,63.299999,63.299999,62.799999,62.900002,51.088734,417700
2020-11-16,63.099998,63.700001,63.099998,63.700001,51.738506,632009
2020-11-17,63.799999,64.000000,63.500000,63.900002,51.900955,544289
2020-11-18,63.900002,64.000000,63.700001,64.000000,51.982174,442756
2020-11-19,64.000000,64.500000,63.799999,64.400002,52.307060,1040426
2020-11-20,64.599998,66.000000,64.599998,66.000000,53.606617,2184180
2020-11-23,66.199997,66.699997,66.000000,66.199997,53.769058,1192602
2020-11-24,66.199997,66.300003,65.099998,65.500000,53.200508,823567
2020-11-25,65.500000,65.500000,64.500000,64.900002,52.713173,990615
2020-11-26,64.900002,64.900002,64.199997,64.800003,52.631954,700202
2020-11-27,64.500000,65.500000,64.199997,65.500000,53.200508,1145230
2020-11-30,65.500000,65.599998,64.599998,64.599998,52.469505,839077
2020-12-01,64.599998,65.500000,63.599998,64.900002,52.713173,1863280
