Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,59.500000,60.400002,59.299999,60.200001,53.664501,15598688
2020-07-07,60.500000,60.799999,59.700001,60.799999,54.199360,18864134
2020-07-08,60.599998,60.799999,60.099998,60.200001,53.664501,10861957
2020-07-09,60.500000,61.400002,60.299999,61.000000,54.377651,16235951
2020-07-10,61.400002,61.500000,59.500000,59.599998,53.129639,15394281
2020-07-13,60.400002,63.400002,60.200001,62.700001,55.893093,40903250
2020-07-14,63.500000,63.500000,61.200001,61.500000,54.823372,37810461
2020-07-15,62.200001,62.200001,60.099998,60.099998,53.575359,24300993
2020-07-16,60.900002,61.299999,60.200001,60.299999,53.753643,16225529
2020-07-17,61.000000,61.000000,60.099998,60.200001,53.664501,8926925
2020-07-20,60.900002,61.099998,60.299999,60.799999,54.199360,9049456
2020-07-21,61.200001,61.500000,60.500000,61.200001,54.555943,15247935
2020-07-22,61.799999,62.900002,61.500000,61.700001,55.001656,19347009
2020-07-23,61.900002,62.200001,61.400002,62.000000,55.269085,13080401
2020-07-24,62.000000,62.400002,60.200001,60.400002,53.842793,19187527
2020-07-27,60.400002,61.099998,59.500000,59.599998,53.129639,14899710
2020-07-28,59.799999,60.400002,59.500000,59.500000,53.040497,11820005
2020-07-29,59.099998,59.500000,58.299999,58.900002,52.505634,13592852
2020-07-30,59.700001,60.500000,59.000000,60.200001,53.664501,11756002
2020-07-31,60.099998,61.200001,59.799999,60.599998,54.021072,12179099
2020-08-03,60.799999,60.900002,59.200001,59.299999,52.862209,12875018
2020-08-04,59.400002,59.500000,58.500000,58.700001,52.327343,15614900
2020-08-05,58.599998,58.799999,58.000000,58.000000,51.703342,22068989
2020-08-06,58.000000,58.200001,56.099998,56.400002,50.277042,37016419
2020-08-07,56.200001,56.400002,54.500000,55.000000,49.029030,25918784
2020-08-10,54.700001,54.799999,53.700001,54.400002,48.494167,15738599
2020-08-11,54.500000,56.200001,54.500000,55.700001,49.653038,16656896
